"year","name","n"
2021-02-16,"RI",0
2021-02-17,"RI",2515
2021-02-18,"RI",0
2021-02-19,"RI",0
2021-02-20,"RI",0
2021-02-21,"RI",0
2021-02-22,"RI",0
2021-02-23,"RI",0
2021-02-24,"RI",2059
2021-02-25,"RI",0
2021-02-26,"RI",0
2021-02-27,"RI",0
2021-02-28,"RI",0
2021-03-01,"RI",0
2021-03-02,"RI",0
2021-03-03,"RI",2251
2021-03-04,"RI",0
2021-03-05,"RI",0
2021-03-06,"RI",0
2021-03-07,"RI",0
2021-03-08,"RI",0
2021-03-09,"RI",0
2021-03-10,"RI",2152
2021-03-11,"RI",0
2021-03-12,"RI",0
2021-03-13,"RI",0
2021-03-14,"RI",0
2021-03-15,"RI",0
2021-03-16,"RI",0
2021-03-17,"RI",2487
2021-03-18,"RI",0
2021-03-19,"RI",0
2021-03-20,"RI",0
2021-03-21,"RI",0
2021-03-22,"RI",0
2021-03-23,"RI",0
2021-03-24,"RI",2282
2021-03-25,"RI",0
2021-03-26,"RI",0
2021-03-27,"RI",0
2021-03-28,"RI",0
2021-03-29,"RI",0
2021-03-30,"RI",0
2021-03-31,"RI",2063
2021-04-01,"RI",0
2021-04-02,"RI",0
2021-04-03,"RI",0
2021-04-04,"RI",0
2020-01-22,"SC",0
2020-01-23,"SC",0
2020-01-24,"SC",0
2020-01-25,"SC",0
2020-01-26,"SC",0
2020-01-27,"SC",0
2020-01-28,"SC",0
2020-01-29,"SC",0
2020-01-30,"SC",0
2020-01-31,"SC",0
2020-02-01,"SC",0
2020-02-02,"SC",0
2020-02-03,"SC",0
2020-02-04,"SC",0
2020-02-05,"SC",0
2020-02-06,"SC",0
2020-02-07,"SC",0
2020-02-08,"SC",0
2020-02-09,"SC",0
2020-02-10,"SC",0
2020-02-11,"SC",0
2020-02-12,"SC",0
2020-02-13,"SC",0
2020-02-14,"SC",0
2020-02-15,"SC",0
2020-02-16,"SC",0
2020-02-17,"SC",0
2020-02-18,"SC",0
2020-02-19,"SC",0
2020-02-20,"SC",0
2020-02-21,"SC",0
2020-02-22,"SC",0
2020-02-23,"SC",0
2020-02-24,"SC",0
2020-02-25,"SC",0
2020-02-26,"SC",0
2020-02-27,"SC",0
2020-02-28,"SC",0
2020-02-29,"SC",0
2020-03-01,"SC",0
2020-03-02,"SC",0
2020-03-03,"SC",0
2020-03-04,"SC",0
2020-03-05,"SC",0
2020-03-06,"SC",2
2020-03-07,"SC",3
2020-03-08,"SC",2
2020-03-09,"SC",2
2020-03-10,"SC",1
2020-03-11,"SC",2
2020-03-12,"SC",1
2020-03-13,"SC",0
2020-03-14,"SC",6
2020-03-15,"SC",9
2020-03-16,"SC",5
2020-03-17,"SC",14
2020-03-18,"SC",13
2020-03-19,"SC",20
2020-03-20,"SC",44
2020-03-21,"SC",47
2020-03-22,"SC",22
2020-03-23,"SC",104
2020-03-24,"SC",43
2020-03-25,"SC",84
2020-03-26,"SC",29
2020-03-27,"SC",86
2020-03-28,"SC",121
2020-03-29,"SC",108
2020-03-30,"SC",157
2020-03-31,"SC",158
2020-04-01,"SC",210
2020-04-02,"SC",260
2020-04-03,"SC",146
2020-04-04,"SC",214
2020-04-05,"SC",135
2020-04-06,"SC",182
2020-04-07,"SC",186
2020-04-08,"SC",136
2020-04-09,"SC",240
2020-04-10,"SC",272
2020-04-11,"SC",0
2020-04-12,"SC",247
2020-04-13,"SC",127
2020-04-14,"SC",115
2020-04-15,"SC",106
2020-04-16,"SC",256
2020-04-17,"SC",166
2020-04-18,"SC",160
2020-04-19,"SC",128
2020-04-20,"SC",65
2020-04-21,"SC",171
2020-04-22,"SC",153
2020-04-23,"SC",158
2020-04-24,"SC",152
2020-04-25,"SC",175
2020-04-26,"SC",0
2020-04-27,"SC",368
2020-04-28,"SC",123
2020-04-29,"SC",147
2020-04-30,"SC",214
2020-05-01,"SC",159
2020-05-02,"SC",231
2020-05-03,"SC",132
2020-05-04,"SC",131
2020-05-05,"SC",88
2020-05-06,"SC",99
2020-05-07,"SC",204
2020-05-08,"SC",225
2020-05-09,"SC",164
2020-05-10,"SC",121
2020-05-11,"SC",131
2020-05-12,"SC",122
2020-05-13,"SC",124
2020-05-14,"SC",163
2020-05-15,"SC",212
2020-05-16,"SC",257
2020-05-17,"SC",153
2020-05-18,"SC",123
2020-05-19,"SC",116
2020-05-20,"SC",122
2020-05-21,"SC",206
2020-05-22,"SC",258
2020-05-23,"SC",259
2020-05-24,"SC",197
2020-05-25,"SC",85
2020-05-26,"SC",238
2020-05-27,"SC",207
2020-05-28,"SC",166
2020-05-29,"SC",343
2020-05-30,"SC",698
2020-05-31,"SC",30
2020-06-01,"SC",284
2020-06-02,"SC",269
2020-06-03,"SC",235
2020-06-04,"SC",349
2020-06-05,"SC",445
2020-06-06,"SC",473
2020-06-07,"SC",370
2020-06-08,"SC",512
2020-06-09,"SC",424
2020-06-10,"SC",538
2020-06-11,"SC",679
2020-06-12,"SC",733
2020-06-13,"SC",785
2020-06-14,"SC",840
2020-06-15,"SC",581
2020-06-16,"SC",614
2020-06-17,"SC",560
2020-06-18,"SC",977
2020-06-19,"SC",1081
2020-06-20,"SC",1148
2020-06-21,"SC",903
2020-06-22,"SC",994
2020-06-23,"SC",918
2020-06-24,"SC",1270
2020-06-25,"SC",1117
2020-06-26,"SC",1304
2020-06-27,"SC",1588
2020-06-28,"SC",1371
2020-06-29,"SC",1325
2020-06-30,"SC",1751
2020-07-01,"SC",1512
2020-07-02,"SC",1778
2020-07-03,"SC",1826
2020-07-04,"SC",1847
2020-07-05,"SC",1457
2020-07-06,"SC",1530
2020-07-07,"SC",967
2020-07-08,"SC",1556
2020-07-09,"SC",1778
2020-07-10,"SC",1725
2020-07-11,"SC",2265
2020-07-12,"SC",1947
2020-07-13,"SC",1518
2020-07-14,"SC",2217
2020-07-15,"SC",1851
2020-07-16,"SC",1809
2020-07-17,"SC",1977
2020-07-18,"SC",1539
2020-07-19,"SC",2369
2020-07-20,"SC",1448
2020-07-21,"SC",1888
2020-07-22,"SC",1660
2020-07-23,"SC",1554
2020-07-24,"SC",1983
2020-07-25,"SC",1376
2020-07-26,"SC",1182
2020-07-27,"SC",1215
2020-07-28,"SC",1649
2020-07-29,"SC",1703
2020-07-30,"SC",1694
2020-07-31,"SC",1406
2020-08-01,"SC",1553
2020-08-02,"SC",1181
2020-08-03,"SC",1147
2020-08-04,"SC",1200
2020-08-05,"SC",1233
2020-08-06,"SC",1295
2020-08-07,"SC",1295
2020-08-08,"SC",1317
2020-08-09,"SC",1691
2020-08-10,"SC",724
2020-08-11,"SC",971
2020-08-12,"SC",1779
2020-08-13,"SC",0
2020-08-14,"SC",932
2020-08-15,"SC",1041
2020-08-16,"SC",615
2020-08-17,"SC",456
2020-08-18,"SC",719
2020-08-19,"SC",739
2020-08-20,"SC",909
2020-08-21,"SC",1058
2020-08-22,"SC",917
2020-08-23,"SC",693
2020-08-24,"SC",563
2020-08-25,"SC",937
2020-08-26,"SC",605
2020-08-27,"SC",505
2020-08-28,"SC",1353
2020-08-29,"SC",1298
2020-08-30,"SC",1075
2020-08-31,"SC",668
2020-09-01,"SC",854
2020-09-02,"SC",657
2020-09-03,"SC",1193
2020-09-04,"SC",1629
2020-09-05,"SC",964
2020-09-06,"SC",663
2020-09-07,"SC",655
2020-09-08,"SC",301
2020-09-09,"SC",305
2020-09-10,"SC",379
2020-09-11,"SC",2454
2020-09-12,"SC",932
2020-09-13,"SC",1886
2020-09-14,"SC",816
2020-09-15,"SC",790
2020-09-16,"SC",652
2020-09-17,"SC",1324
2020-09-18,"SC",872
2020-09-19,"SC",922
2020-09-20,"SC",468
2020-09-21,"SC",416
2020-09-22,"SC",2665
2020-09-23,"SC",897
2020-09-24,"SC",1021
2020-09-25,"SC",1195
2020-09-26,"SC",1371
2020-09-27,"SC",614
2020-09-28,"SC",568
2020-09-29,"SC",1179
2020-09-30,"SC",308
2020-10-01,"SC",377
2020-10-02,"SC",866
2020-10-03,"SC",1706
2020-10-04,"SC",691
2020-10-05,"SC",577
2020-10-06,"SC",811
2020-10-07,"SC",735
2020-10-08,"SC",1050
2020-10-09,"SC",921
2020-10-10,"SC",945
2020-10-11,"SC",785
2020-10-12,"SC",649
2020-10-13,"SC",828
2020-10-14,"SC",926
2020-10-15,"SC",1297
2020-10-16,"SC",1147
2020-10-17,"SC",961
2020-10-18,"SC",776
2020-10-19,"SC",619
2020-10-20,"SC",884
2020-10-21,"SC",864
2020-10-22,"SC",1128
2020-10-23,"SC",1064
2020-10-24,"SC",792
2020-10-25,"SC",1337
2020-10-26,"SC",822
2020-10-27,"SC",1076
2020-10-28,"SC",903
2020-10-29,"SC",1109
2020-10-30,"SC",1004
2020-10-31,"SC",1020
2020-11-01,"SC",1410
2020-11-02,"SC",894
2020-11-03,"SC",1032
2020-11-04,"SC",920
2020-11-05,"SC",766
2020-11-06,"SC",1238
2020-11-07,"SC",1869
2020-11-08,"SC",940
2020-11-09,"SC",701
2020-11-10,"SC",1342
2020-11-11,"SC",1271
2020-11-12,"SC",1495
2020-11-13,"SC",1610
2020-11-14,"SC",1914
2020-11-15,"SC",1493
2020-11-16,"SC",0
2020-11-17,"SC",0
2020-11-18,"SC",0
2020-11-19,"SC",5653
2020-11-20,"SC",0
2020-11-21,"SC",0
2020-11-22,"SC",0
2020-11-23,"SC",6392
2020-11-24,"SC",3353
2020-11-25,"SC",0
2020-11-26,"SC",0
2020-11-27,"SC",4006
2020-11-28,"SC",1218
2020-11-29,"SC",0
2020-11-30,"SC",1358
2020-12-01,"SC",1425
2020-12-02,"SC",1923
2020-12-03,"SC",2228
2020-12-04,"SC",2950
2020-12-05,"SC",3222
2020-12-06,"SC",2864
2020-12-07,"SC",2553
2020-12-08,"SC",2302
2020-12-09,"SC",2490
2020-12-10,"SC",2242
2020-12-11,"SC",3540
2020-12-12,"SC",3572
2020-12-13,"SC",3408
2020-12-14,"SC",2570
2020-12-15,"SC",2543
2020-12-16,"SC",2800
2020-12-17,"SC",2655
2020-12-18,"SC",4302
2020-12-19,"SC",3461
2020-12-20,"SC",2869
2020-12-21,"SC",2327
2020-12-22,"SC",2322
2020-12-23,"SC",4175
2020-12-24,"SC",2798
2020-12-25,"SC",0
2020-12-26,"SC",3864
2020-12-27,"SC",7287
2020-12-28,"SC",1871
2020-12-29,"SC",2552
2020-12-30,"SC",2873
2020-12-31,"SC",4032
2021-01-01,"SC",0
2021-01-02,"SC",5211
2021-01-03,"SC",8951
2021-01-04,"SC",3803
2021-01-05,"SC",2601
2021-01-06,"SC",5162
2021-01-07,"SC",4877
2021-01-08,"SC",6064
2021-01-09,"SC",5908
2021-01-10,"SC",4441
2021-01-11,"SC",3129
2021-01-12,"SC",1703
2021-01-13,"SC",6021
2021-01-14,"SC",5802
2021-01-15,"SC",4787
2021-01-16,"SC",6455
2021-01-17,"SC",5762
2021-01-18,"SC",3280
2021-01-19,"SC",2854
2021-01-20,"SC",5525
2021-01-21,"SC",4649
2021-01-22,"SC",4696
2021-01-23,"SC",4601
2021-01-24,"SC",4536
2021-01-25,"SC",3092
2021-01-26,"SC",2250
2021-01-27,"SC",3564
2021-01-28,"SC",3938
2021-01-29,"SC",4464
2021-01-30,"SC",4152
2021-01-31,"SC",3601
2021-02-01,"SC",2530
2021-02-02,"SC",1988
2021-02-03,"SC",2890
2021-02-04,"SC",3084
2021-02-05,"SC",6096
2021-02-06,"SC",3014
2021-02-07,"SC",3385
2021-02-08,"SC",2030
2021-02-09,"SC",1908
2021-02-10,"SC",2829
2021-02-11,"SC",3147
2021-02-12,"SC",3870
2021-02-13,"SC",2983
2021-02-14,"SC",4153
2021-02-15,"SC",1725
2021-02-16,"SC",1435
2021-02-17,"SC",1916
2021-02-18,"SC",2675
2021-02-19,"SC",2893
2021-02-20,"SC",3340
2021-02-21,"SC",2872
2021-02-22,"SC",1440
2021-02-23,"SC",1323
2021-02-24,"SC",2132
2021-02-25,"SC",2502
2021-02-26,"SC",1749
2021-02-27,"SC",1777
2021-02-28,"SC",1751
2021-03-01,"SC",1153
2021-03-02,"SC",847
2021-03-03,"SC",1173
2021-03-04,"SC",1567
2021-03-05,"SC",1695
2021-03-06,"SC",1199
2021-03-07,"SC",1408
2021-03-08,"SC",851
2021-03-09,"SC",633
2021-03-10,"SC",1124
2021-03-11,"SC",919
2021-03-12,"SC",1488
2021-03-13,"SC",1669
2021-03-14,"SC",873
2021-03-15,"SC",766
2021-03-16,"SC",681
2021-03-17,"SC",1231
2021-03-18,"SC",1399
2021-03-19,"SC",1302
2021-03-20,"SC",1589
2021-03-21,"SC",1192
2021-03-22,"SC",621
2021-03-23,"SC",709
2021-03-24,"SC",1020
2021-03-25,"SC",1325
2021-03-26,"SC",1413
2021-03-27,"SC",1444
2021-03-28,"SC",1088
2021-03-29,"SC",868
2021-03-30,"SC",600
2021-03-31,"SC",961
2021-04-01,"SC",1091
2021-04-02,"SC",1315
2021-04-03,"SC",1241
2021-04-04,"SC",0
2020-01-22,"SD",0
2020-01-23,"SD",0
2020-01-24,"SD",0
2020-01-25,"SD",0
2020-01-26,"SD",0
2020-01-27,"SD",0
2020-01-28,"SD",0
2020-01-29,"SD",0
2020-01-30,"SD",0
2020-01-31,"SD",0
2020-02-01,"SD",0
2020-02-02,"SD",0
2020-02-03,"SD",0
2020-02-04,"SD",0
2020-02-05,"SD",0
2020-02-06,"SD",0
2020-02-07,"SD",0
2020-02-08,"SD",0
2020-02-09,"SD",0
2020-02-10,"SD",0
2020-02-11,"SD",0
2020-02-12,"SD",0
2020-02-13,"SD",0
2020-02-14,"SD",0
2020-02-15,"SD",0
2020-02-16,"SD",0
2020-02-17,"SD",0
2020-02-18,"SD",0
2020-02-19,"SD",0
2020-02-20,"SD",0
2020-02-21,"SD",0
2020-02-22,"SD",0
2020-02-23,"SD",0
2020-02-24,"SD",0
2020-02-25,"SD",0
2020-02-26,"SD",0
2020-02-27,"SD",0
2020-02-28,"SD",0
2020-02-29,"SD",0
2020-03-01,"SD",0
2020-03-02,"SD",0
2020-03-03,"SD",0
2020-03-04,"SD",0
2020-03-05,"SD",0
2020-03-06,"SD",0
2020-03-07,"SD",0
2020-03-08,"SD",0
2020-03-09,"SD",1
2020-03-10,"SD",4
2020-03-11,"SD",2
2020-03-12,"SD",1
2020-03-13,"SD",1
2020-03-14,"SD",0
2020-03-15,"SD",0
2020-03-16,"SD",1
2020-03-17,"SD",1
2020-03-18,"SD",0
2020-03-19,"SD",3
2020-03-20,"SD",0
2020-03-21,"SD",0
2020-03-22,"SD",7
2020-03-23,"SD",6
2020-03-24,"SD",3
2020-03-25,"SD",11
2020-03-26,"SD",5
2020-03-27,"SD",12
2020-03-28,"SD",10
2020-03-29,"SD",22
2020-03-30,"SD",10
2020-03-31,"SD",0
2020-04-01,"SD",29
2020-04-02,"SD",36
2020-04-03,"SD",22
2020-04-04,"SD",25
2020-04-05,"SD",28
2020-04-06,"SD",45
2020-04-07,"SD",34
2020-04-08,"SD",73
2020-04-09,"SD",54
2020-04-10,"SD",87
2020-04-11,"SD",92
2020-04-12,"SD",102
2020-04-13,"SD",138
2020-04-14,"SD",120
2020-04-15,"SD",182
2020-04-16,"SD",143
2020-04-17,"SD",100
2020-04-18,"SD",130
2020-04-19,"SD",94
2020-04-20,"SD",0
2020-04-21,"SD",120
2020-04-22,"SD",103
2020-04-23,"SD",98
2020-04-24,"SD",83
2020-04-25,"SD",108
2020-04-26,"SD",65
2020-04-27,"SD",32
2020-04-28,"SD",68
2020-04-29,"SD",61
2020-04-30,"SD",76
2020-05-01,"SD",75
2020-05-02,"SD",63
2020-05-03,"SD",43
2020-05-04,"SD",37
2020-05-05,"SD",53
2020-05-06,"SD",58
2020-05-07,"SD",127
2020-05-08,"SD",239
2020-05-09,"SD",248
2020-05-10,"SD",124
2020-05-11,"SD",97
2020-05-12,"SD",49
2020-05-13,"SD",68
2020-05-14,"SD",61
2020-05-15,"SD",95
2020-05-16,"SD",71
2020-05-17,"SD",29
2020-05-18,"SD",39
2020-05-19,"SD",58
2020-05-20,"SD",92
2020-05-21,"SD",72
2020-05-22,"SD",106
2020-05-23,"SD",112
2020-05-24,"SD",95
2020-05-25,"SD",23
2020-05-26,"SD",67
2020-05-27,"SD",53
2020-05-28,"SD",81
2020-05-29,"SD",79
2020-05-30,"SD",92
2020-05-31,"SD",34
2020-06-01,"SD",41
2020-06-02,"SD",31
2020-06-03,"SD",94
2020-06-04,"SD",86
2020-06-05,"SD",30
2020-06-06,"SD",93
2020-06-07,"SD",69
2020-06-08,"SD",33
2020-06-09,"SD",52
2020-06-10,"SD",80
2020-06-11,"SD",62
2020-06-12,"SD",77
2020-06-13,"SD",91
2020-06-14,"SD",64
2020-06-15,"SD",30
2020-06-16,"SD",39
2020-06-17,"SD",84
2020-06-18,"SD",51
2020-06-19,"SD",39
2020-06-20,"SD",90
2020-06-21,"SD",73
2020-06-22,"SD",28
2020-06-23,"SD",27
2020-06-24,"SD",67
2020-06-25,"SD",60
2020-06-26,"SD",56
2020-06-27,"SD",91
2020-06-28,"SD",55
2020-06-29,"SD",35
2020-06-30,"SD",48
2020-07-01,"SD",62
2020-07-02,"SD",72
2020-07-03,"SD",80
2020-07-04,"SD",50
2020-07-05,"SD",35
2020-07-06,"SD",42
2020-07-07,"SD",58
2020-07-08,"SD",79
2020-07-09,"SD",94
2020-07-10,"SD",65
2020-07-11,"SD",53
2020-07-12,"SD",45
2020-07-13,"SD",25
2020-07-14,"SD",48
2020-07-15,"SD",80
2020-07-16,"SD",42
2020-07-17,"SD",95
2020-07-18,"SD",73
2020-07-19,"SD",44
2020-07-20,"SD",37
2020-07-21,"SD",76
2020-07-22,"SD",58
2020-07-23,"SD",66
2020-07-24,"SD",57
2020-07-25,"SD",105
2020-07-26,"SD",90
2020-07-27,"SD",49
2020-07-28,"SD",48
2020-07-29,"SD",149
2020-07-30,"SD",44
2020-07-31,"SD",79
2020-08-01,"SD",103
2020-08-02,"SD",88
2020-08-03,"SD",65
2020-08-04,"SD",59
2020-08-05,"SD",89
2020-08-06,"SD",105
2020-08-07,"SD",108
2020-08-08,"SD",96
2020-08-09,"SD",128
2020-08-10,"SD",58
2020-08-11,"SD",50
2020-08-12,"SD",102
2020-08-13,"SD",82
2020-08-14,"SD",127
2020-08-15,"SD",94
2020-08-16,"SD",156
2020-08-17,"SD",86
2020-08-18,"SD",83
2020-08-19,"SD",123
2020-08-20,"SD",125
2020-08-21,"SD",193
2020-08-22,"SD",251
2020-08-23,"SD",141
2020-08-24,"SD",149
2020-08-25,"SD",80
2020-08-26,"SD",65
2020-08-27,"SD",624
2020-08-28,"SD",323
2020-08-29,"SD",425
2020-08-30,"SD",380
2020-08-31,"SD",187
2020-09-01,"SD",240
2020-09-02,"SD",254
2020-09-03,"SD",334
2020-09-04,"SD",259
2020-09-05,"SD",293
2020-09-06,"SD",220
2020-09-07,"SD",191
2020-09-08,"SD",103
2020-09-09,"SD",168
2020-09-10,"SD",263
2020-09-11,"SD",283
2020-09-12,"SD",320
2020-09-13,"SD",201
2020-09-14,"SD",163
2020-09-15,"SD",193
2020-09-16,"SD",297
2020-09-17,"SD",395
2020-09-18,"SD",389
2020-09-19,"SD",369
2020-09-20,"SD",252
2020-09-21,"SD",173
2020-09-22,"SD",320
2020-09-23,"SD",445
2020-09-24,"SD",463
2020-09-25,"SD",457
2020-09-26,"SD",579
2020-09-27,"SD",408
2020-09-28,"SD",197
2020-09-29,"SD",259
2020-09-30,"SD",392
2020-10-01,"SD",746
2020-10-02,"SD",387
2020-10-03,"SD",464
2020-10-04,"SD",432
2020-10-05,"SD",180
2020-10-06,"SD",278
2020-10-07,"SD",0
2020-10-08,"SD",1565
2020-10-09,"SD",774
2020-10-10,"SD",732
2020-10-11,"SD",617
2020-10-12,"SD",361
2020-10-13,"SD",414
2020-10-14,"SD",876
2020-10-15,"SD",797
2020-10-16,"SD",793
2020-10-17,"SD",806
2020-10-18,"SD",658
2020-10-19,"SD",567
2020-10-20,"SD",621
2020-10-21,"SD",587
2020-10-22,"SD",973
2020-10-23,"SD",1185
2020-10-24,"SD",939
2020-10-25,"SD",1062
2020-10-26,"SD",537
2020-10-27,"SD",990
2020-10-28,"SD",1270
2020-10-29,"SD",1000
2020-10-30,"SD",1558
2020-10-31,"SD",1434
2020-11-01,"SD",1329
2020-11-02,"SD",529
2020-11-03,"SD",1002
2020-11-04,"SD",936
2020-11-05,"SD",1360
2020-11-06,"SD",1488
2020-11-07,"SD",1337
2020-11-08,"SD",1428
2020-11-09,"SD",909
2020-11-10,"SD",1024
2020-11-11,"SD",1362
2020-11-12,"SD",2020
2020-11-13,"SD",1611
2020-11-14,"SD",1854
2020-11-15,"SD",1199
2020-11-16,"SD",896
2020-11-17,"SD",1008
2020-11-18,"SD",1387
2020-11-19,"SD",1071
2020-11-20,"SD",1328
2020-11-21,"SD",1144
2020-11-22,"SD",848
2020-11-23,"SD",786
2020-11-24,"SD",1011
2020-11-25,"SD",1283
2020-11-26,"SD",0
2020-11-27,"SD",2137
2020-11-28,"SD",820
2020-11-29,"SD",799
2020-11-30,"SD",566
2020-12-01,"SD",448
2020-12-02,"SD",1291
2020-12-03,"SD",1144
2020-12-04,"SD",1048
2020-12-05,"SD",909
2020-12-06,"SD",686
2020-12-07,"SD",509
2020-12-08,"SD",542
2020-12-09,"SD",982
2020-12-10,"SD",703
2020-12-11,"SD",946
2020-12-12,"SD",734
2020-12-13,"SD",631
2020-12-14,"SD",316
2020-12-15,"SD",345
2020-12-16,"SD",905
2020-12-17,"SD",594
2020-12-18,"SD",575
2020-12-19,"SD",563
2020-12-20,"SD",390
2020-12-21,"SD",784
2020-12-22,"SD",0
2020-12-23,"SD",0
2020-12-24,"SD",0
2020-12-25,"SD",0
2020-12-26,"SD",0
2020-12-27,"SD",0
2020-12-28,"SD",2577
2020-12-29,"SD",0
2020-12-30,"SD",550
2020-12-31,"SD",442
2021-01-01,"SD",0
2021-01-02,"SD",818
2021-01-03,"SD",704
2021-01-04,"SD",109
2021-01-05,"SD",434
2021-01-06,"SD",608
2021-01-07,"SD",448
2021-01-08,"SD",449
2021-01-09,"SD",321
2021-01-10,"SD",417
2021-01-11,"SD",181
2021-01-12,"SD",242
2021-01-13,"SD",452
2021-01-14,"SD",318
2021-01-15,"SD",424
2021-01-16,"SD",341
2021-01-17,"SD",265
2021-01-18,"SD",114
2021-01-19,"SD",104
2021-01-20,"SD",276
2021-01-21,"SD",336
2021-01-22,"SD",315
2021-01-23,"SD",248
2021-01-24,"SD",186
2021-01-25,"SD",50
2021-01-26,"SD",204
2021-01-27,"SD",230
2021-01-28,"SD",189
2021-01-29,"SD",160
2021-01-30,"SD",115
2021-01-31,"SD",181
2021-02-01,"SD",61
2021-02-02,"SD",116
2021-02-03,"SD",213
2021-02-04,"SD",0
2021-02-05,"SD",0
2021-02-06,"SD",491
2021-02-07,"SD",98
2021-02-08,"SD",54
2021-02-09,"SD",122
2021-02-10,"SD",175
2021-02-11,"SD",279
2021-02-12,"SD",206
2021-02-13,"SD",138
2021-02-14,"SD",111
2021-02-15,"SD",60
2021-02-16,"SD",215
2021-02-17,"SD",94
2021-02-18,"SD",187
2021-02-19,"SD",148
2021-02-20,"SD",148
2021-02-21,"SD",139
2021-02-22,"SD",30
2021-02-23,"SD",0
2021-02-24,"SD",474
2021-02-25,"SD",164
2021-02-26,"SD",139
2021-02-27,"SD",283
2021-02-28,"SD",0
2021-03-01,"SD",77
2021-03-02,"SD",181
2021-03-03,"SD",181
2021-03-04,"SD",232
2021-03-05,"SD",166
2021-03-06,"SD",0
2021-03-07,"SD",214
2021-03-08,"SD",156
2021-03-09,"SD",153
2021-03-10,"SD",210
2021-03-11,"SD",202
2021-03-12,"SD",186
2021-03-13,"SD",0
2021-03-14,"SD",0
2021-03-15,"SD",300
2021-03-16,"SD",142
2021-03-17,"SD",177
2021-03-18,"SD",236
2021-03-19,"SD",315
2021-03-20,"SD",0
2021-03-21,"SD",0
2021-03-22,"SD",453
2021-03-23,"SD",128
2021-03-24,"SD",276
2021-03-25,"SD",262
2021-03-26,"SD",210
2021-03-27,"SD",517
2021-03-28,"SD",0
2021-03-29,"SD",96
2021-03-30,"SD",143
2021-03-31,"SD",266
2021-04-01,"SD",230
2021-04-02,"SD",198
2021-04-03,"SD",182
2021-04-04,"SD",0
2020-01-22,"TN",0
2020-01-23,"TN",0
2020-01-24,"TN",0
2020-01-25,"TN",0
2020-01-26,"TN",0
2020-01-27,"TN",0
2020-01-28,"TN",0
2020-01-29,"TN",0
2020-01-30,"TN",0
2020-01-31,"TN",0
2020-02-01,"TN",0
2020-02-02,"TN",0
2020-02-03,"TN",0
2020-02-04,"TN",0
2020-02-05,"TN",0
2020-02-06,"TN",0
2020-02-07,"TN",0
2020-02-08,"TN",0
2020-02-09,"TN",0
2020-02-10,"TN",0
2020-02-11,"TN",0
2020-02-12,"TN",0
2020-02-13,"TN",0
2020-02-14,"TN",0
2020-02-15,"TN",0
2020-02-16,"TN",0
2020-02-17,"TN",0
2020-02-18,"TN",0
2020-02-19,"TN",0
2020-02-20,"TN",0
2020-02-21,"TN",0
2020-02-22,"TN",0
2020-02-23,"TN",0
2020-02-24,"TN",0
2020-02-25,"TN",0
2020-02-26,"TN",0
2020-02-27,"TN",0
2020-02-28,"TN",0
2020-02-29,"TN",0
2020-03-01,"TN",0
2020-03-02,"TN",0
2020-03-03,"TN",0
2020-03-04,"TN",0
2020-03-05,"TN",1
2020-03-06,"TN",0
2020-03-07,"TN",0
2020-03-08,"TN",2
2020-03-09,"TN",0
2020-03-10,"TN",4
2020-03-11,"TN",1
2020-03-12,"TN",9
2020-03-13,"TN",1
2020-03-14,"TN",14
2020-03-15,"TN",7
2020-03-16,"TN",13
2020-03-17,"TN",21
2020-03-18,"TN",25
2020-03-19,"TN",29
2020-03-20,"TN",60
2020-03-21,"TN",111
2020-03-22,"TN",88
2020-03-23,"TN",78
2020-03-24,"TN",70
2020-03-25,"TN",65
2020-03-26,"TN",128
2020-03-27,"TN",161
2020-03-28,"TN",173
2020-03-29,"TN",209
2020-03-30,"TN",270
2020-03-31,"TN",201
2020-04-01,"TN",255
2020-04-02,"TN",533
2020-04-03,"TN",296
2020-04-04,"TN",213
2020-04-05,"TN",242
2020-04-06,"TN",161
2020-04-07,"TN",346
2020-04-08,"TN",262
2020-04-09,"TN",270
2020-04-10,"TN",272
2020-04-11,"TN",225
2020-04-12,"TN",235
2020-04-13,"TN",246
2020-04-14,"TN",130
2020-04-15,"TN",207
2020-04-16,"TN",167
2020-04-17,"TN",479
2020-04-18,"TN",179
2020-04-19,"TN",243
2020-04-20,"TN",200
2020-04-21,"TN",186
2020-04-22,"TN",417
2020-04-23,"TN",422
2020-04-24,"TN",516
2020-04-25,"TN",388
2020-04-26,"TN",462
2020-04-27,"TN",289
2020-04-28,"TN",181
2020-04-29,"TN",324
2020-04-30,"TN",357
2020-05-01,"TN",1154
2020-05-02,"TN",673
2020-05-03,"TN",476
2020-05-04,"TN",301
2020-05-05,"TN",146
2020-05-06,"TN",315
2020-05-07,"TN",172
2020-05-08,"TN",354
2020-05-09,"TN",329
2020-05-10,"TN",210
2020-05-11,"TN",534
2020-05-12,"TN",380
2020-05-13,"TN",434
2020-05-14,"TN",434
2020-05-15,"TN",261
2020-05-16,"TN",303
2020-05-17,"TN",94
2020-05-18,"TN",519
2020-05-19,"TN",396
2020-05-20,"TN",187
2020-05-21,"TN",441
2020-05-22,"TN",418
2020-05-23,"TN",381
2020-05-24,"TN",325
2020-05-25,"TN",435
2020-05-26,"TN",356
2020-05-27,"TN",391
2020-05-28,"TN",359
2020-05-29,"TN",384
2020-05-30,"TN",446
2020-05-31,"TN",376
